Customer_ID,Tenure_Months,Monthly_Spend,Avg_Data_Usage_GB,Usage_Hours,Complaints_Last_6M,Payment_Delay_Days,Support_Calls,Contract_Type,Plan_Type,Auto_Pay,Discount_Received_%,Internet_Speed_Mbps,Region,Churn
964,45,901.45,16.27,119.3,0,3.5,1,2-Year,Standard,1,10,50,South,0
965,30,966.26,15.55,78.8,1,1.4,2,Monthly,Basic,1,0,25,West,0
966,16,888.74,25.84,103.8,0,6.1,3,Annual,Basic,1,0,25,South,0
967,40,1187.18,9.84,134.8,0,2.5,3,Monthly,Basic,1,0,200,East,0
968,19,1258.09,28.77,75.7,1,1.7,1,Annual,Basic,1,5,50,South,0
969,18,602.75,17.27,111.1,2,0.2,1,Monthly,Basic,0,15,50,South,1
970,1,836.19,17.27,109.5,1,1.9,3,Monthly,Standard,0,10,25,East,1
971,47,908.18,11.44,97.1,1,5.2,5,Monthly,Standard,0,20,50,South,0
972,66,833.27,16.89,84.9,0,2.9,1,Monthly,Standard,1,0,25,South,0
973,38,1348.23,17.84,136.4,2,5.4,3,Annual,Basic,1,20,200,East,0
974,51,955.99,20.62,82.1,0,2.0,1,Monthly,Premium,1,15,200,West,0
975,63,698.66,9.13,45.6,3,0.4,1,Annual,Standard,0,0,25,North,0
976,4,1049.11,23.44,119.2,3,0.0,2,Monthly,Basic,1,20,50,South,0
977,1,967.74,17.17,64.0,1,1.1,0,Monthly,Premium,0,0,25,West,0
978,8,976.05,18.65,120.8,0,3.6,2,Annual,Standard,1,15,50,North,0
979,29,1351.97,13.67,140.0,1,4.7,2,2-Year,Standard,0,15,200,East,0
980,55,987.7,9.43,118.9,1,1.1,1,Monthly,Basic,1,10,50,South,0
981,3,824.08,15.44,132.1,3,2.1,4,Monthly,Standard,0,5,50,South,1
982,32,411.18,16.12,160.6,1,1.6,5,2-Year,Premium,0,0,25,East,0
983,10,858.65,6.69,129.0,0,1.6,2,Monthly,Standard,1,5,100,South,0
984,34,1226.49,19.76,109.9,2,0.8,1,2-Year,Standard,1,0,100,North,0
985,55,877.21,20.98,149.0,0,0.4,2,Annual,Standard,0,10,50,North,0
986,32,339.99,10.62,152.6,0,0.7,3,Monthly,Premium,1,10,25,East,0
987,50,775.41,8.86,153.1,1,0.2,0,Monthly,Basic,0,20,50,South,0
988,7,1148.17,13.18,85.2,1,0.7,1,Monthly,Standard,1,0,200,West,0
989,8,1036.45,15.14,59.4,1,0.0,5,Monthly,Basic,1,15,50,South,0
990,65,690.03,13.41,83.4,0,3.0,3,2-Year,Standard,0,20,50,East,0
991,57,758.68,14.63,121.1,3,1.1,0,Annual,Standard,1,10,50,West,0
992,67,797.32,16.33,104.8,1,10.9,4,Annual,Basic,0,0,100,North,0
993,59,734.32,6.79,93.8,0,0.6,2,Annual,Standard,1,0,50,North,0
994,54,392.58,7.48,116.8,2,1.3,2,Monthly,Standard,1,0,25,West,0
995,67,1090.9,1.0,55.9,2,1.3,1,Annual,Basic,1,10,50,West,0
996,51,1214.26,20.66,104.2,1,0.0,4,Monthly,Standard,0,10,100,East,0
997,8,520.39,15.09,133.6,1,5.5,1,Annual,Basic,0,20,100,South,0
998,34,1210.96,21.29,116.5,2,0.1,1,Monthly,Standard,0,0,200,North,0
999,35,874.24,8.17,120.8,0,8.4,3,Annual,Basic,1,0,50,South,0
1000,32,1206.28,15.15,147.9,1,6.7,2,2-Year,Standard,1,10,25,North,0
