customer_id,age,gender,country,avg_order_value,total_orders,last_purchase,is_fraudulent,preferred_category,email_open_rate,customer_since,loyalty_score,churn_risk,avg_order_value_clean,email_open_rate_clean,customer_record_count,estimated_customer_value,recency_segment,churn_risk_segment,age_group,customer_tenure_days,loyalty_segment,fraud_status,customer_value_segment,customer_priority,data_quality_flag,customer_since_sql,customer_tenure_days_sql
CUST_2810,25,Female,Brazil,120.03,10,66,0,Beauty,80.8,14-12-2020,4,0.18,120.03,80.8,2,1200.3,At Risk,Low Risk,25-34,12-09-1905,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2020-12-14,1905-09-12
CUST_5566,27,Male,Germany,113,13,177,0,Electronics,89.2,22-03-2025,51,0.12,113,89.2,2,1469,Inactive,Low Risk,25-34,06-06-1901,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2025-03-22,1901-06-06
CUST_2909,63,Female,China,36.64,14,266,1,Home,88.7,14-07-2023,2,0.28,36.64,88.7,1,512.96,Inactive,Medium Risk,55+,13-02-1903,Low Loyalty,Fraudulent,Low Value,Stable,Check Data,2023-07-14,1903-02-13
CUST_7364,22,Female,USA,73.84,11,4,0,Sports,,20-12-2021,32,0.45,73.84,250,1,812.24,Active,Medium Risk,Under 25,06-09-1904,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2021-12-20,1904-09-06
CUST_3581,67,Female,Canada,51.25,11,300,0,Electronics,88,21-01-2025,2,0.67,51.25,88,3,563.75,Inactive,High Risk,55+,05-08-1901,Low Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2025-01-21,1901-08-05
CUST_1691,36,Male,Canada,121.78,5,201,0,Beauty,60.7,04-09-2024,58,0.25,121.78,60.7,1,608.9,Inactive,Medium Risk,35-44,22-12-1901,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2024-09-04,1901-12-22
CUST_1931,64,Female,UK,232.1,12,116,0,Beauty,15.8,22-04-2022,22,0.28,232.1,15.8,1,2785.2,Inactive,Medium Risk,55+,06-05-1904,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-04-22,1904-05-06
CUST_8910,55,Other,France,100.03,10,335,0,Beauty,60.9,03-05-2023,19,0.36,100.03,60.9,1,1000.3,Inactive,Medium Risk,55+,26-04-1903,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2023-05-03,1903-04-26
CUST_7382,76,Female,India,180.45,13,349,0,Beauty,94.2,22-10-2023,90,0.3,180.45,94.2,1,2345.85,Inactive,Medium Risk,55+,05-11-1902,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2023-10-22,1902-11-05
CUST_4406,28,Other,USA,,7,231,0,Sports,96.8,15-12-2022,20,0.16,250,96.8,2,1750,Inactive,Low Risk,25-34,12-09-1903,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-12-15,1903-09-12
CUST_9339,70,Male,Germany,99.57,6,83,0,Fashion,72.8,12-02-2021,18,0.22,99.57,72.8,1,597.42,At Risk,Medium Risk,55+,14-07-1905,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2021-02-12,1905-07-14
CUST_2032,60,Female,Canada,88.91,7,88,1,Fashion,69.4,12-02-2023,50,0.02,88.91,69.4,1,622.37,At Risk,Low Risk,55+,15-07-1903,Medium Loyalty,Fraudulent,Low Value,Stable,Check Data,2023-02-12,1903-07-15
CUST_2311,37,Female,France,43.78,10,226,0,Home,93.8,15-04-2024,14,0.48,43.78,93.8,1,437.8,Inactive,Medium Risk,35-44,13-05-1902,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-04-15,1902-05-13
CUST_9579,37,Female,India,60.4,12,110,0,Beauty,29.1,09-12-2024,20,0.24,60.4,29.1,1,724.8,Inactive,Medium Risk,35-44,17-09-1901,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-12-09,1901-09-17
CUST_4121,38,Female,Brazil,86.45,13,322,0,Home,15.1,12-12-2021,45,0.52,86.45,15.1,1,1123.85,Inactive,High Risk,35-44,14-09-1904,Medium Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2021-12-12,1904-09-14
CUST_2873,35,Female,Germany,89.35,10,11,0,Sports,29,14-02-2021,88,0.24,89.35,29,2,893.5,Active,Medium Risk,35-44,12-07-1905,High Loyalty,Legitimate,Low Value,Stable,Check Data,2021-02-14,1905-07-12
CUST_7781,74,Female,Japan,340.83,7,26,0,Home,94.9,01-06-2024,47,0.61,340.83,94.9,1,2385.81,Active,High Risk,55+,27-03-1902,Medium Loyalty,Legitimate,High Value,Critical - Retain,Check Data,2024-06-01,1902-03-27
CUST_4748,67,Female,France,67.96,11,104,0,Fashion,21.2,01-06-2021,57,0.42,67.96,21.2,4,747.56,Inactive,Medium Risk,55+,27-03-1905,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2021-06-01,1905-03-27
CUST_1277,27,Male,Germany,228.05,17,85,0,Fashion,22.5,06-12-2021,31,0.56,228.05,22.5,3,3876.85,At Risk,High Risk,25-34,20-09-1904,Low Loyalty,Legitimate,High Value,Critical - Retain,Check Data,2021-12-06,1904-09-20
CUST_2859,51,Female,USA,41.18,15,155,0,Fashion,19.3,06-09-2020,52,0.31,41.18,19.3,1,617.7,Inactive,Medium Risk,45-54,20-12-1905,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2020-09-06,1905-12-20
CUST_6929,43,Male,Japan,269.52,13,198,0,Home,48.5,04-01-2023,79,0.52,269.52,48.5,2,3503.76,Inactive,High Risk,35-44,23-08-1903,High Loyalty,Legitimate,High Value,Critical - Retain,Check Data,2023-01-04,1903-08-23
CUST_7792,47,Male,USA,125.38,10,136,0,Beauty,79.6,13-11-2022,46,0.53,125.38,79.6,1,1253.8,Inactive,High Risk,45-54,14-10-1903,Medium Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2022-11-13,1903-10-14
CUST_5713,26,Female,Australia,57.62,12,30,1,Electronics,38.2,03-11-2021,7,0.08,57.62,38.2,3,691.44,Active,Low Risk,25-34,23-10-1904,Low Loyalty,Fraudulent,Low Value,Stable,Check Data,2021-11-03,1904-10-23
CUST_5675,63,Male,Canada,,10,163,0,Fashion,10,21-10-2021,49,0.19,250,10,3,2500,Inactive,Low Risk,55+,05-11-1904,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2021-10-21,1904-11-05
CUST_2170,68,Female,India,91.28,10,112,0,Home,,12-09-2023,23,0.48,91.28,250,1,912.8,Inactive,Medium Risk,55+,15-12-1902,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2023-09-12,1902-12-15
CUST_9681,48,Male,France,36.39,10,360,0,Electronics,61,30-05-2021,93,0.17,36.39,61,1,363.9,Inactive,Low Risk,45-54,29-03-1905,High Loyalty,Legitimate,Low Value,Stable,Check Data,2021-05-30,1905-03-29
CUST_6308,59,Male,Japan,90.3,16,270,0,Fashion,47.9,13-04-2022,41,0.29,90.3,47.9,1,1444.8,Inactive,Medium Risk,55+,15-05-1904,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2022-04-13,1904-05-15
CUST_3462,72,Female,Canada,245.26,13,352,0,Fashion,96.4,09-09-2024,4,0.23,245.26,96.4,2,3188.38,Inactive,Medium Risk,55+,17-12-1901,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2024-09-09,1901-12-17
CUST_1287,21,Male,UK,41.8,10,286,0,Sports,47,02-07-2022,95,0.38,41.8,47,1,418,Inactive,Medium Risk,Under 25,25-02-1904,High Loyalty,Legitimate,Low Value,Stable,Check Data,2022-07-02,1904-02-25
CUST_6953,78,Female,USA,153.49,4,257,1,Fashion,73.3,11-06-2024,82,0.53,153.49,73.3,1,613.96,Inactive,High Risk,55+,17-03-1902,High Loyalty,Fraudulent,Low Value,At Risk - Develop,Check Data,2024-06-11,1902-03-17
CUST_5282,78,Male,Australia,163.99,8,200,0,Electronics,15.9,08-04-2021,31,0.47,163.99,15.9,2,1311.92,Inactive,Medium Risk,55+,20-05-1905,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2021-04-08,1905-05-20
CUST_2907,23,Male,USA,29.7,9,298,0,Electronics,41.7,06-12-2021,47,0.06,29.7,41.7,3,267.3,Inactive,Low Risk,Under 25,20-09-1904,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2021-12-06,1904-09-20
CUST_2161,31,Male,Germany,64.5,5,0,0,Beauty,,18-04-2024,18,0.65,64.5,250,1,322.5,Active,High Risk,25-34,10-05-1902,Low Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2024-04-18,1902-05-10
CUST_1129,21,Male,Brazil,186.82,8,210,0,Electronics,34.8,04-11-2024,74,0.32,186.82,34.8,1,1494.56,Inactive,Medium Risk,Under 25,22-10-1901,High Loyalty,Legitimate,Low Value,Stable,Check Data,2024-11-04,1901-10-22
CUST_7337,43,Female,Australia,46.11,11,264,0,Home,48,27-05-2025,7,0.55,46.11,48,2,507.21,Inactive,High Risk,35-44,01-04-1901,Low Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2025-05-27,1901-04-01
CUST_3363,64,Male,Australia,151.08,13,187,0,Home,17.4,05-09-2021,38,0.17,151.08,17.4,1,1964.04,Inactive,Low Risk,55+,21-12-1904,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2021-09-05,1904-12-21
CUST_9151,65,Female,India,45.14,11,356,0,Fashion,80.3,14-12-2024,45,0.46,45.14,80.3,1,496.54,Inactive,Medium Risk,55+,12-09-1901,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2024-12-14,1901-09-12
CUST_6983,56,Other,France,43.73,9,240,0,Beauty,37.6,27-03-2023,28,0.35,43.73,37.6,1,393.57,Inactive,Medium Risk,55+,02-06-1903,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2023-03-27,1903-06-02
CUST_1143,34,Female,UK,178.09,13,192,0,Fashion,89.7,13-10-2022,59,0.44,178.09,89.7,1,2315.17,Inactive,Medium Risk,25-34,14-11-1903,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-10-13,1903-11-14
CUST_9207,36,Female,UK,59.88,15,109,0,Beauty,67.5,19-10-2021,18,0.06,59.88,67.5,1,898.2,Inactive,Low Risk,35-44,07-11-1904,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2021-10-19,1904-11-07
CUST_8469,78,Male,India,54.29,10,110,0,Sports,17.7,04-03-2025,95,0.09,54.29,17.7,1,542.9,Inactive,Low Risk,55+,24-06-1901,High Loyalty,Legitimate,Low Value,Stable,Check Data,2025-03-04,1901-06-24
CUST_1244,68,Male,USA,41.85,9,64,0,Beauty,64.2,03-06-2023,9,0.51,41.85,64.2,1,376.65,At Risk,High Risk,55+,26-03-1903,Low Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2023-06-03,1903-03-26
CUST_1926,66,Female,China,24.86,9,64,0,Sports,2.3,17-10-2023,16,0.42,24.86,2.3,1,223.74,At Risk,Medium Risk,55+,10-11-1902,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2023-10-17,1902-11-10
CUST_4178,23,Female,Canada,69.96,9,316,0,Sports,80.7,19-08-2023,62,0.2,69.96,80.7,2,629.64,Inactive,Medium Risk,Under 25,08-01-1903,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2023-08-19,1903-01-08
CUST_3176,46,Female,China,248.88,11,234,0,Fashion,97.4,22-09-2022,40,0.29,248.88,97.4,2,2737.68,Inactive,Medium Risk,45-54,05-12-1903,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-09-22,1903-12-05
CUST_6002,28,Female,Germany,43.27,8,94,0,Home,67.8,28-02-2022,89,0.34,43.27,67.8,2,346.16,Inactive,Medium Risk,25-34,28-06-1904,High Loyalty,Legitimate,Low Value,Stable,Check Data,2022-02-28,1904-06-28
CUST_1886,33,Male,UK,163.51,13,196,0,Beauty,,25-10-2023,94,0.09,163.51,250,2,2125.63,Inactive,Low Risk,25-34,02-11-1902,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2023-10-25,1902-11-02
CUST_9532,47,Male,France,,7,290,0,Fashion,29.5,12-01-2022,58,0.16,250,29.5,1,1750,Inactive,Low Risk,45-54,14-08-1904,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-01-12,1904-08-14
CUST_4398,42,Female,Brazil,141.58,6,195,0,Sports,,20-06-2025,66,0.21,141.58,250,1,849.48,Inactive,Medium Risk,35-44,08-03-1901,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2025-06-20,1901-03-08
CUST_9497,57,Female,USA,59.56,11,37,0,Sports,42.5,27-09-2021,69,0.69,59.56,42.5,2,655.16,At Risk,High Risk,55+,29-11-1904,Medium Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2021-09-27,1904-11-29
CUST_3654,28,Female,France,206.96,12,38,0,Electronics,11.2,17-05-2023,94,0.41,206.96,11.2,1,2483.52,At Risk,Medium Risk,25-34,12-04-1903,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2023-05-17,1903-04-12
CUST_8392,24,Female,France,58.54,7,148,0,Electronics,,19-10-2023,19,0.27,58.54,250,3,409.78,Inactive,Medium Risk,Under 25,08-11-1902,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2023-10-19,1902-11-08
CUST_2371,43,Male,Japan,65.27,11,163,0,Beauty,49.5,24-06-2023,78,0.3,65.27,49.5,1,717.97,Inactive,Medium Risk,35-44,05-03-1903,High Loyalty,Legitimate,Low Value,Stable,Check Data,2023-06-24,1903-03-05
CUST_8135,73,Male,Australia,83.58,9,219,0,Home,49,05-04-2021,27,0.1,83.58,49,1,752.22,Inactive,Low Risk,55+,23-05-1905,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2021-04-05,1905-05-23
CUST_1320,39,Female,Canada,,12,275,0,Electronics,,08-04-2024,30,0.27,250,250,1,3000,Inactive,Medium Risk,35-44,20-05-1902,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2024-04-08,1902-05-20
CUST_5654,42,Female,Australia,94.28,9,42,0,Sports,17.1,03-04-2022,45,0.11,94.28,17.1,2,848.52,At Risk,Low Risk,35-44,25-05-1904,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2022-04-03,1904-05-25
CUST_6300,36,Female,France,,7,237,0,Fashion,81,18-12-2024,78,0.03,250,81,1,1750,Inactive,Low Risk,35-44,08-09-1901,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2024-12-18,1901-09-08
CUST_7761,48,Male,India,181.77,20,162,0,Home,36.6,14-12-2022,31,0.34,181.77,36.6,1,3635.4,Inactive,Medium Risk,45-54,13-09-1903,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-12-14,1903-09-13
CUST_7854,43,Male,China,230.51,7,319,0,Beauty,8,08-08-2023,36,0.24,230.51,8,1,1613.57,Inactive,Medium Risk,35-44,19-01-1903,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2023-08-08,1903-01-19
CUST_6505,59,Female,Japan,206.18,10,106,0,Fashion,19,10-11-2024,39,0.32,206.18,19,1,2061.8,Inactive,Medium Risk,55+,16-10-1901,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2024-11-10,1901-10-16
CUST_7553,58,Male,Australia,77.09,9,287,0,Beauty,25.3,01-06-2024,50,0.18,77.09,25.3,1,693.81,Inactive,Low Risk,55+,27-03-1902,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2024-06-01,1902-03-27
CUST_5042,53,Female,Germany,261.83,15,291,0,Fashion,17.8,12-09-2022,94,0.22,261.83,17.8,2,3927.45,Inactive,Medium Risk,45-54,15-12-1903,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-09-12,1903-12-15
CUST_8498,40,Other,Brazil,114.33,6,104,0,Fashion,24.2,25-06-2021,38,0.23,114.33,24.2,1,685.98,Inactive,Medium Risk,35-44,03-03-1905,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2021-06-25,1905-03-03
CUST_7636,64,Female,Brazil,113.83,13,68,0,Home,99.6,25-08-2020,11,0.31,113.83,99.6,1,1479.79,At Risk,Medium Risk,55+,01-01-1906,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2020-08-25,1906-01-01
CUST_8362,30,Male,Canada,63.69,12,108,0,Beauty,53.8,04-09-2022,81,0.17,63.69,53.8,1,764.28,Inactive,Low Risk,25-34,23-12-1903,High Loyalty,Legitimate,Low Value,Stable,Check Data,2022-09-04,1903-12-23
CUST_1011,42,Female,Germany,29.11,8,179,1,Electronics,60.3,04-11-2022,74,0.09,29.11,60.3,2,232.88,Inactive,Low Risk,35-44,23-10-1903,High Loyalty,Fraudulent,Low Value,Stable,Check Data,2022-11-04,1903-10-23
CUST_1194,19,Male,Australia,29.14,11,131,0,Fashion,16.6,16-12-2024,16,0.22,29.14,16.6,1,320.54,Inactive,Medium Risk,Under 25,10-09-1901,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-12-16,1901-09-10
CUST_3537,19,Male,Australia,,14,6,0,Fashion,4.4,14-02-2022,51,0.54,250,4.4,1,3500,Active,High Risk,Under 25,12-07-1904,Medium Loyalty,Legitimate,High Value,Critical - Retain,Check Data,2022-02-14,1904-07-12
CUST_3842,33,Male,France,118.16,12,339,0,Electronics,31,07-10-2023,75,0.04,118.16,31,1,1417.92,Inactive,Low Risk,25-34,20-11-1902,High Loyalty,Legitimate,Low Value,Stable,Check Data,2023-10-07,1902-11-20
CUST_3229,26,Male,Australia,131.13,10,148,0,Home,77,01-06-2023,39,0.2,131.13,77,1,1311.3,Inactive,Medium Risk,25-34,28-03-1903,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2023-06-01,1903-03-28
CUST_4009,45,Other,Germany,49.9,9,184,0,Home,55.9,26-07-2022,92,0.08,49.9,55.9,3,449.1,Inactive,Low Risk,45-54,01-02-1904,High Loyalty,Legitimate,Low Value,Stable,Check Data,2022-07-26,1904-02-01
CUST_8984,30,Male,Brazil,20.96,6,155,0,Home,1.1,02-07-2021,85,0.3,20.96,1.1,3,125.76,Inactive,Medium Risk,25-34,24-02-1905,High Loyalty,Legitimate,Low Value,Stable,Check Data,2021-07-02,1905-02-24
CUST_3077,52,Male,France,96.76,9,289,0,Sports,78.9,16-03-2021,92,0.18,96.76,78.9,1,870.84,Inactive,Low Risk,45-54,12-06-1905,High Loyalty,Legitimate,Low Value,Stable,Check Data,2021-03-16,1905-06-12
CUST_8845,58,Other,USA,53.83,9,244,0,Sports,10.4,04-08-2024,23,0.33,53.83,10.4,2,484.47,Inactive,Medium Risk,55+,22-01-1902,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-08-04,1902-01-22
CUST_4867,30,Male,Germany,80.3,9,271,0,Home,44,14-09-2020,65,0.21,80.3,44,2,722.7,Inactive,Medium Risk,25-34,12-12-1905,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2020-09-14,1905-12-12
CUST_5873,48,Female,India,125.63,6,37,0,Home,99.9,04-05-2024,49,0.21,125.63,99.9,3,753.78,At Risk,Medium Risk,45-54,24-04-1902,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2024-05-04,1902-04-24
CUST_9635,38,Male,Australia,248.79,13,114,0,Electronics,12.1,25-04-2023,61,0.09,248.79,12.1,1,3234.27,Inactive,Low Risk,35-44,04-05-1903,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2023-04-25,1903-05-04
CUST_1297,49,Male,Brazil,72.43,10,336,0,Sports,81.5,01-04-2023,54,0.52,72.43,81.5,1,724.3,Inactive,High Risk,45-54,28-05-1903,Medium Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2023-04-01,1903-05-28
CUST_6856,71,Other,China,97.92,5,118,0,Beauty,79.9,08-04-2022,13,0.14,97.92,79.9,1,489.6,Inactive,Low Risk,55+,20-05-1904,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2022-04-08,1904-05-20
CUST_2015,51,Male,Australia,19.68,13,131,0,Home,44.5,06-10-2021,72,0.18,19.68,44.5,3,255.84,Inactive,Low Risk,45-54,20-11-1904,High Loyalty,Legitimate,Low Value,Stable,Check Data,2021-10-06,1904-11-20
CUST_2384,25,Female,India,125.4,9,55,0,Home,98.8,06-09-2020,83,0.69,125.4,98.8,1,1128.6,At Risk,High Risk,25-34,20-12-1905,High Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2020-09-06,1905-12-20
CUST_9745,76,Male,Brazil,294.41,11,119,0,Home,30.8,13-08-2023,24,0.04,294.41,30.8,1,3238.51,Inactive,Low Risk,55+,14-01-1903,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2023-08-13,1903-01-14
CUST_3350,58,Male,Canada,165.66,8,49,0,Fashion,31.6,23-07-2021,49,0.07,165.66,31.6,1,1325.28,At Risk,Low Risk,55+,03-02-1905,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2021-07-23,1905-02-03
CUST_2269,65,Male,Australia,183.23,10,364,0,Sports,15.2,19-04-2022,37,0.38,183.23,15.2,2,1832.3,Inactive,Medium Risk,55+,09-05-1904,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-04-19,1904-05-09
CUST_2260,19,Male,France,26.83,10,361,0,Beauty,37,22-09-2023,89,0.41,26.83,37,2,268.3,Inactive,Medium Risk,Under 25,05-12-1902,High Loyalty,Legitimate,Low Value,Stable,Check Data,2023-09-22,1902-12-05
CUST_8701,55,Male,Japan,125.47,12,81,0,Fashion,29.6,15-09-2022,26,0.29,125.47,29.6,2,1505.64,At Risk,Medium Risk,55+,12-12-1903,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2022-09-15,1903-12-12
CUST_9376,49,Female,Germany,87.14,15,48,1,Fashion,60.4,30-06-2020,42,0.17,87.14,60.4,1,1307.1,At Risk,Low Risk,45-54,26-02-1906,Medium Loyalty,Fraudulent,Low Value,Stable,Check Data,2020-06-30,1906-02-26
CUST_5563,71,Female,India,14.04,11,47,0,Beauty,4.1,26-05-2025,91,0.37,14.04,4.1,1,154.44,At Risk,Medium Risk,55+,02-04-1901,High Loyalty,Legitimate,Low Value,Stable,Check Data,2025-05-26,1901-04-02
CUST_7897,57,Male,Australia,125.07,7,133,0,Beauty,31,13-10-2023,96,0.6,125.07,31,1,875.49,Inactive,High Risk,55+,14-11-1902,High Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2023-10-13,1902-11-14
CUST_6672,75,Male,USA,52.94,8,237,0,Beauty,0.5,21-05-2024,3,0.22,52.94,0.5,2,423.52,Inactive,Medium Risk,55+,07-04-1902,Low Loyalty,Legitimate,Low Value,Stable,Valid,2024-05-21,1902-04-07
CUST_6593,45,Other,China,39.58,17,334,0,Beauty,0.6,06-01-2021,61,0.38,39.58,0.6,1,672.86,Inactive,Medium Risk,45-54,20-08-1905,Medium Loyalty,Legitimate,Low Value,Stable,Valid,2021-01-06,1905-08-20
CUST_7155,54,Other,Brazil,83.68,11,172,0,Beauty,82,08-01-2022,43,0.33,83.68,82,2,920.48,Inactive,Medium Risk,45-54,18-08-1904,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2022-01-08,1904-08-18
CUST_6543,58,Female,India,49.22,5,144,0,Home,75,21-04-2024,73,0.63,49.22,75,2,246.1,Inactive,High Risk,55+,07-05-1902,High Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2024-04-21,1902-05-07
CUST_8240,18,Female,Germany,78.12,10,186,0,Beauty,74.4,04-10-2022,65,0.3,78.12,74.4,3,781.2,Inactive,Medium Risk,Under 25,23-11-1903,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2022-10-04,1903-11-23
CUST_5683,58,Male,Australia,223.02,12,119,0,Beauty,35.4,29-03-2024,18,0.23,223.02,35.4,2,2676.24,Inactive,Medium Risk,55+,30-05-1902,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2024-03-29,1902-05-30
CUST_2881,27,Male,USA,67.6,14,183,0,Sports,69.9,16-10-2024,67,0.37,67.6,69.9,3,946.4,Inactive,Medium Risk,25-34,10-11-1901,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2024-10-16,1901-11-10
CUST_9713,72,Female,Brazil,140.46,3,356,0,Home,25.7,29-05-2025,14,0.06,140.46,25.7,1,421.38,Inactive,Low Risk,55+,30-03-1901,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2025-05-29,1901-03-30
CUST_4809,21,Female,Germany,35.7,5,362,0,Fashion,30.9,28-12-2020,64,0.18,35.7,30.9,1,178.5,Inactive,Low Risk,Under 25,29-08-1905,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2020-12-28,1905-08-29
CUST_6807,52,Female,Brazil,,9,78,0,Home,56.2,14-07-2022,32,0.07,250,56.2,1,2250,At Risk,Low Risk,45-54,13-02-1904,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-07-14,1904-02-13
CUST_5883,79,Male,Germany,106.97,13,162,0,Electronics,,28-05-2023,68,0.29,106.97,250,1,1390.61,Inactive,Medium Risk,55+,01-04-1903,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2023-05-28,1903-04-01
CUST_8206,27,Other,Australia,144.62,9,7,0,Beauty,26.6,12-05-2021,60,0.16,144.62,26.6,4,1301.58,Active,Low Risk,25-34,16-04-1905,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2021-05-12,1905-04-16
CUST_5155,64,Female,Japan,51.61,11,98,0,Fashion,67.9,19-06-2025,21,0.59,51.61,67.9,1,567.71,Inactive,High Risk,55+,09-03-1901,Low Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2025-06-19,1901-03-09
CUST_5673,28,Male,UK,116.38,10,316,0,Electronics,96.2,22-06-2023,27,0.23,116.38,96.2,2,1163.8,Inactive,Medium Risk,25-34,07-03-1903,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2023-06-22,1903-03-07
CUST_2409,31,Female,France,375.82,8,355,0,Fashion,49.4,07-02-2021,5,0.32,375.82,49.4,3,3006.56,Inactive,Medium Risk,25-34,19-07-1905,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2021-02-07,1905-07-19
CUST_6197,55,Male,Japan,140.24,13,26,0,Home,40.7,03-01-2023,67,0.08,140.24,40.7,1,1823.12,Active,Low Risk,55+,24-08-1903,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2023-01-03,1903-08-24
CUST_8452,29,Male,UK,87.97,14,275,0,Electronics,23.2,02-03-2021,86,0.26,87.97,23.2,1,1231.58,Inactive,Medium Risk,25-34,26-06-1905,High Loyalty,Legitimate,Low Value,Stable,Check Data,2021-03-02,1905-06-26
CUST_9718,62,Male,Australia,108.13,6,312,0,Beauty,35.6,09-10-2021,84,0.06,108.13,35.6,1,648.78,Inactive,Low Risk,55+,17-11-1904,High Loyalty,Legitimate,Low Value,Stable,Check Data,2021-10-09,1904-11-17
CUST_3172,34,Male,Australia,53.95,9,278,0,Beauty,52.9,19-06-2021,41,0.2,53.95,52.9,2,485.55,Inactive,Medium Risk,25-34,09-03-1905,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2021-06-19,1905-03-09
CUST_1279,33,Male,Australia,115.98,18,355,0,Electronics,94.4,25-01-2024,2,0.11,115.98,94.4,1,2087.64,Inactive,Low Risk,25-34,02-08-1902,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2024-01-25,1902-08-02
CUST_4977,52,Female,UK,130.44,12,203,0,Home,26.1,05-03-2022,43,0.58,130.44,26.1,1,1565.28,Inactive,High Risk,45-54,23-06-1904,Medium Loyalty,Legitimate,High Value,Critical - Retain,Check Data,2022-03-05,1904-06-23
